Inspection Date,Inspection Type,url_inspection,url_inspection_full,url_entity_full
11-Oct-2022,Required,location.href = '/Inspection/Details/da7f4707-1cb8-45cd-affc-0b5fa6f4c652' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/da7f4707-1cb8-45cd-affc-0b5fa6f4c652,https://checkbeforeyougo.phsd.ca/Facility/Details/3a3ef168-393d-4486-ad63-8e90e443379d
08-Feb-2023,Required,location.href = '/Inspection/Details/ead481e1-b37c-4f46-a8f6-1f639869406d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ead481e1-b37c-4f46-a8f6-1f639869406d,https://checkbeforeyougo.phsd.ca/Facility/Details/2762e10e-a03c-4910-b85f-42e50d7b9128
09-Dec-2022,Required,location.href = '/Inspection/Details/14698201-7261-473b-aff8-d8e2560f66ad' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/14698201-7261-473b-aff8-d8e2560f66ad,https://checkbeforeyougo.phsd.ca/Facility/Details/2762e10e-a03c-4910-b85f-42e50d7b9128
05-Dec-2023,Required,location.href = '/Inspection/Details/fc542e8f-3a2b-4bfa-bbd3-59cd16b02665' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/fc542e8f-3a2b-4bfa-bbd3-59cd16b02665,https://checkbeforeyougo.phsd.ca/Facility/Details/80407841-4a6e-4afc-92f7-15fd04e2a157
16-Jun-2022,Required,location.href = '/Inspection/Details/636b1ad1-6b59-49c1-96c5-7118b7fbfbcb' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/636b1ad1-6b59-49c1-96c5-7118b7fbfbcb,https://checkbeforeyougo.phsd.ca/Facility/Details/80407841-4a6e-4afc-92f7-15fd04e2a157
07-Dec-2023,Required,location.href = '/Inspection/Details/453702d1-c690-459a-b14e-3c83c34626d8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/453702d1-c690-459a-b14e-3c83c34626d8,https://checkbeforeyougo.phsd.ca/Facility/Details/e33630be-fb09-4ed5-9b1b-041fb7c5ddd1
21-Nov-2022,Required,location.href = '/Inspection/Details/7aac1326-3cde-42a6-aef7-0702552866b8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7aac1326-3cde-42a6-aef7-0702552866b8,https://checkbeforeyougo.phsd.ca/Facility/Details/e33630be-fb09-4ed5-9b1b-041fb7c5ddd1
28-Nov-2023,Required,location.href = '/Inspection/Details/59f6d629-6d2c-44cb-8777-c66889f9f4b1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/59f6d629-6d2c-44cb-8777-c66889f9f4b1,https://checkbeforeyougo.phsd.ca/Facility/Details/c8ffc8f4-f1ef-40e1-a3f6-7b687613acfb
01-Nov-2022,Required,location.href = '/Inspection/Details/e21c609c-95ab-4db8-8beb-7918495e4eb2' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e21c609c-95ab-4db8-8beb-7918495e4eb2,https://checkbeforeyougo.phsd.ca/Facility/Details/c8ffc8f4-f1ef-40e1-a3f6-7b687613acfb
30-Aug-2023,Required,location.href = '/Inspection/Details/d2073d60-a54e-418d-adde-be5e0b42253a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d2073d60-a54e-418d-adde-be5e0b42253a,https://checkbeforeyougo.phsd.ca/Facility/Details/098d76b0-9381-46bd-bb5b-bebefe277254
19-May-2023,Required,location.href = '/Inspection/Details/b8770dde-639e-4017-b8ff-bea365386788' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b8770dde-639e-4017-b8ff-bea365386788,https://checkbeforeyougo.phsd.ca/Facility/Details/7e6a2a8d-d303-47f8-9743-db50b41d8446
06-Dec-2023,Required,location.href = '/Inspection/Details/f70635c2-a685-4841-b161-50040dd06b20' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/f70635c2-a685-4841-b161-50040dd06b20,https://checkbeforeyougo.phsd.ca/Facility/Details/926938dd-be84-4da2-bfcd-2d1fdd0e296c
09-Dec-2022,Required,location.href = '/Inspection/Details/53779c29-fe42-4222-a22c-1403a1d0a66a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/53779c29-fe42-4222-a22c-1403a1d0a66a,https://checkbeforeyougo.phsd.ca/Facility/Details/926938dd-be84-4da2-bfcd-2d1fdd0e296c
07-Dec-2023,Required,location.href = '/Inspection/Details/08fe8756-2428-4234-bff4-78bf14265486' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/08fe8756-2428-4234-bff4-78bf14265486,https://checkbeforeyougo.phsd.ca/Facility/Details/9fe80400-3120-4708-b362-77677e0b9fc6
24-Nov-2022,Required,location.href = '/Inspection/Details/b2ba427d-5b5d-4e5f-8f13-ec26e89cadb1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b2ba427d-5b5d-4e5f-8f13-ec26e89cadb1,https://checkbeforeyougo.phsd.ca/Facility/Details/9fe80400-3120-4708-b362-77677e0b9fc6
17-Mar-2023,Required,location.href = '/Inspection/Details/52088b94-115c-4274-854b-294c1893a2d0' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/52088b94-115c-4274-854b-294c1893a2d0,https://checkbeforeyougo.phsd.ca/Facility/Details/44382103-d8e3-4b64-a623-0aa94000fb5a
12-Dec-2023,Required,location.href = '/Inspection/Details/6f964ccb-bc21-4685-afeb-cb14c7be98aa' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/6f964ccb-bc21-4685-afeb-cb14c7be98aa,https://checkbeforeyougo.phsd.ca/Facility/Details/7935960f-bdb0-40a9-bcd0-0bac2575d997
19-Dec-2023,Required,location.href = '/Inspection/Details/69c23569-a67a-49e4-861a-5a42d5fbb993' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/69c23569-a67a-49e4-861a-5a42d5fbb993,https://checkbeforeyougo.phsd.ca/Facility/Details/85722564-4757-4a27-8fba-fbf39c48d580
04-Apr-2023,Required,location.href = '/Inspection/Details/96761ebd-0af4-4cee-852e-19e3c7ddf755' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/96761ebd-0af4-4cee-852e-19e3c7ddf755,https://checkbeforeyougo.phsd.ca/Facility/Details/585940d4-8612-474b-9341-f2fad0554af3
06-Dec-2022,Required,location.href = '/Inspection/Details/d51f8af7-b51e-4d3a-8895-7c09f6c1a3af' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d51f8af7-b51e-4d3a-8895-7c09f6c1a3af,https://checkbeforeyougo.phsd.ca/Facility/Details/585940d4-8612-474b-9341-f2fad0554af3
21-Mar-2024,Required,location.href = '/Inspection/Details/861feff5-9307-4a4f-aca1-5ef0274107e9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/861feff5-9307-4a4f-aca1-5ef0274107e9,https://checkbeforeyougo.phsd.ca/Facility/Details/78cefa04-9243-4fc9-9ec9-84bdbae2f745
19-Mar-2024,Required,location.href = '/Inspection/Details/3787b547-3126-4c21-a21b-b395e5e040dd' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/3787b547-3126-4c21-a21b-b395e5e040dd,https://checkbeforeyougo.phsd.ca/Facility/Details/78cefa04-9243-4fc9-9ec9-84bdbae2f745
23-Oct-2023,Required,location.href = '/Inspection/Details/d85fe577-f39e-44ab-bd10-883ed1ae5b6f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d85fe577-f39e-44ab-bd10-883ed1ae5b6f,https://checkbeforeyougo.phsd.ca/Facility/Details/78cefa04-9243-4fc9-9ec9-84bdbae2f745
10-Nov-2023,Required,location.href = '/Inspection/Details/39bedc55-ef35-4d69-9164-328f8a81b42f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/39bedc55-ef35-4d69-9164-328f8a81b42f,https://checkbeforeyougo.phsd.ca/Facility/Details/595590b1-5962-487d-8609-2874b40eaf46
24-Nov-2022,Required,location.href = '/Inspection/Details/dba8bd62-3297-47b6-94ce-f8405cd4db26' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/dba8bd62-3297-47b6-94ce-f8405cd4db26,https://checkbeforeyougo.phsd.ca/Facility/Details/595590b1-5962-487d-8609-2874b40eaf46
08-Dec-2023,Required,location.href = '/Inspection/Details/14d0ad93-9025-4bd9-83e7-122517c0ad0f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/14d0ad93-9025-4bd9-83e7-122517c0ad0f,https://checkbeforeyougo.phsd.ca/Facility/Details/3a454b51-d937-42a6-bae2-eac9667d134b
14-Dec-2022,Required,location.href = '/Inspection/Details/66e64678-0084-4510-9a0f-e7fb41fc9e76' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/66e64678-0084-4510-9a0f-e7fb41fc9e76,https://checkbeforeyougo.phsd.ca/Facility/Details/3a454b51-d937-42a6-bae2-eac9667d134b
24-Apr-2024,Required,location.href = '/Inspection/Details/90575ac8-2c8b-4c52-a1b4-ff9e2959a46e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/90575ac8-2c8b-4c52-a1b4-ff9e2959a46e,https://checkbeforeyougo.phsd.ca/Facility/Details/3fc18224-6156-4e24-993e-eb80b82bce83
24-Feb-2023,Required,location.href = '/Inspection/Details/f6c81cd2-9c68-49e2-8688-5e21866ddf74' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/f6c81cd2-9c68-49e2-8688-5e21866ddf74,https://checkbeforeyougo.phsd.ca/Facility/Details/3fc18224-6156-4e24-993e-eb80b82bce83
20-Nov-2023,Required,location.href = '/Inspection/Details/63d18e7c-d56f-44d2-92ca-c377688e96b4' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/63d18e7c-d56f-44d2-92ca-c377688e96b4,https://checkbeforeyougo.phsd.ca/Facility/Details/25529df1-c713-4e43-80a0-078cce2771a9
21-Nov-2022,Follow-up,location.href = '/Inspection/Details/6a70f1df-a2d6-4c7c-b810-db1e0d0e58f7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/6a70f1df-a2d6-4c7c-b810-db1e0d0e58f7,https://checkbeforeyougo.phsd.ca/Facility/Details/25529df1-c713-4e43-80a0-078cce2771a9
31-Oct-2022,Required,location.href = '/Inspection/Details/b1ce9326-6b5f-4145-ab1f-6c27f92c08bc' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b1ce9326-6b5f-4145-ab1f-6c27f92c08bc,https://checkbeforeyougo.phsd.ca/Facility/Details/25529df1-c713-4e43-80a0-078cce2771a9
20-Nov-2023,Required,location.href = '/Inspection/Details/656ea5b5-b24e-4e48-95a5-b0a66c190c75' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/656ea5b5-b24e-4e48-95a5-b0a66c190c75,https://checkbeforeyougo.phsd.ca/Facility/Details/a1ccae71-743a-4f87-a394-f3795f45920e
12-Dec-2023,Required,location.href = '/Inspection/Details/891e7701-4b76-47c4-8f77-81bd0b2694ef' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/891e7701-4b76-47c4-8f77-81bd0b2694ef,https://checkbeforeyougo.phsd.ca/Facility/Details/5d2e7a68-854b-422e-8131-e21735329a35
17-Dec-2022,Required,location.href = '/Inspection/Details/3553d798-7aa6-4aa2-9aa4-eeaeeea9b39d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/3553d798-7aa6-4aa2-9aa4-eeaeeea9b39d,https://checkbeforeyougo.phsd.ca/Facility/Details/5d2e7a68-854b-422e-8131-e21735329a35
21-Feb-2024,Required,location.href = '/Inspection/Details/a73277ef-81f9-4b28-992d-310e3cea5565' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a73277ef-81f9-4b28-992d-310e3cea5565,https://checkbeforeyougo.phsd.ca/Facility/Details/d5261fa4-f801-4986-8b21-30fda20b7bea
29-May-2023,Required,location.href = '/Inspection/Details/d29b0351-0093-4c0b-8a5f-e4c7a725c9f9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d29b0351-0093-4c0b-8a5f-e4c7a725c9f9,https://checkbeforeyougo.phsd.ca/Facility/Details/d5261fa4-f801-4986-8b21-30fda20b7bea
11-Nov-2022,Required,location.href = '/Inspection/Details/964904df-fd67-4d14-ab04-00ed5fa679d5' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/964904df-fd67-4d14-ab04-00ed5fa679d5,https://checkbeforeyougo.phsd.ca/Facility/Details/d5261fa4-f801-4986-8b21-30fda20b7bea
17-Apr-2024,Required,location.href = '/Inspection/Details/7c3ba117-ac1e-4812-9298-6a116588325a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7c3ba117-ac1e-4812-9298-6a116588325a,https://checkbeforeyougo.phsd.ca/Facility/Details/d91f0313-9ba4-459c-bef9-790d3c0522d6
25-Sep-2023,Required,location.href = '/Inspection/Details/9cc015da-3a57-4556-9953-609ba5f74a94' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/9cc015da-3a57-4556-9953-609ba5f74a94,https://checkbeforeyougo.phsd.ca/Facility/Details/d91f0313-9ba4-459c-bef9-790d3c0522d6
26-May-2022,Required,location.href = '/Inspection/Details/82a03bd5-1a6a-4473-b5ad-d64344552baa' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/82a03bd5-1a6a-4473-b5ad-d64344552baa,https://checkbeforeyougo.phsd.ca/Facility/Details/d91f0313-9ba4-459c-bef9-790d3c0522d6
07-Nov-2023,Required,location.href = '/Inspection/Details/5f4dbf05-93d8-4248-be93-843e46964e0e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5f4dbf05-93d8-4248-be93-843e46964e0e,https://checkbeforeyougo.phsd.ca/Facility/Details/b45c7d24-4ac4-4cbf-960d-0a9ab199a7f4
12-Dec-2023,Required,location.href = '/Inspection/Details/b5e790fa-3b3e-43c4-8cd8-82f742528d0f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b5e790fa-3b3e-43c4-8cd8-82f742528d0f,https://checkbeforeyougo.phsd.ca/Facility/Details/63c40088-9a3e-4253-9df6-e2804eea9802
19-Apr-2023,Required,location.href = '/Inspection/Details/1e1512e0-69e1-4c90-9a64-07177b4e8e9d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1e1512e0-69e1-4c90-9a64-07177b4e8e9d,https://checkbeforeyougo.phsd.ca/Facility/Details/22ba7e99-a2f2-41ed-ae16-76e24e23134a
26-Aug-2022,Required,location.href = '/Inspection/Details/2351b928-fa7f-4ea1-a263-e45d4a0de3a2' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2351b928-fa7f-4ea1-a263-e45d4a0de3a2,https://checkbeforeyougo.phsd.ca/Facility/Details/22ba7e99-a2f2-41ed-ae16-76e24e23134a
17-May-2023,Required,location.href = '/Inspection/Details/b91cf653-5f33-4429-9bf4-10df2f805e1c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b91cf653-5f33-4429-9bf4-10df2f805e1c,https://checkbeforeyougo.phsd.ca/Facility/Details/68f1a11b-bf95-4d9d-9d4c-aa8eb22d49bc
04-Nov-2022,Required,location.href = '/Inspection/Details/8da2e42d-ef7f-4ae8-add8-e894de3759e7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/8da2e42d-ef7f-4ae8-add8-e894de3759e7,https://checkbeforeyougo.phsd.ca/Facility/Details/68f1a11b-bf95-4d9d-9d4c-aa8eb22d49bc
18-Sep-2023,Required,location.href = '/Inspection/Details/ae5ac0cd-7588-492f-9a75-943129c39732' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ae5ac0cd-7588-492f-9a75-943129c39732,https://checkbeforeyougo.phsd.ca/Facility/Details/26c676db-f2c6-4458-996e-39fe09d88b5f
02-Dec-2022,Required,location.href = '/Inspection/Details/e6af1a01-279f-41cc-836e-c0f302aede4f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e6af1a01-279f-41cc-836e-c0f302aede4f,https://checkbeforeyougo.phsd.ca/Facility/Details/26c676db-f2c6-4458-996e-39fe09d88b5f
08-Nov-2023,Required,location.href = '/Inspection/Details/b4ac3f91-ab61-4f71-beab-72b476b66ea5' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b4ac3f91-ab61-4f71-beab-72b476b66ea5,https://checkbeforeyougo.phsd.ca/Facility/Details/c3896ee3-8b9e-488d-8676-b094ad7db169
01-Nov-2022,Required,location.href = '/Inspection/Details/d39aa426-92c7-43c5-a31d-94c78565287b' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d39aa426-92c7-43c5-a31d-94c78565287b,https://checkbeforeyougo.phsd.ca/Facility/Details/c3896ee3-8b9e-488d-8676-b094ad7db169
04-Dec-2023,Required,location.href = '/Inspection/Details/57d31c21-cbf1-4788-aba7-7db1f6d2ccba' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/57d31c21-cbf1-4788-aba7-7db1f6d2ccba,https://checkbeforeyougo.phsd.ca/Facility/Details/0c94c316-a986-458f-9e17-7a341eb36ce1
01-Sep-2022,Required,location.href = '/Inspection/Details/0e40d392-c575-4a96-b3f1-d1b9728f42de' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/0e40d392-c575-4a96-b3f1-d1b9728f42de,https://checkbeforeyougo.phsd.ca/Facility/Details/0c94c316-a986-458f-9e17-7a341eb36ce1
27-Sep-2023,Required,location.href = '/Inspection/Details/1df0adbf-cb18-49a8-bd15-8546ca08ead7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1df0adbf-cb18-49a8-bd15-8546ca08ead7,https://checkbeforeyougo.phsd.ca/Facility/Details/134e6371-377a-4257-8c23-0ab51990cca1
30-Nov-2022,Required,location.href = '/Inspection/Details/78456944-8233-4a9c-9777-3d460f5cf87e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/78456944-8233-4a9c-9777-3d460f5cf87e,https://checkbeforeyougo.phsd.ca/Facility/Details/134e6371-377a-4257-8c23-0ab51990cca1
28-Nov-2023,Required,location.href = '/Inspection/Details/a8b81fbc-6382-4d8f-8e35-588f18fecf54' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a8b81fbc-6382-4d8f-8e35-588f18fecf54,https://checkbeforeyougo.phsd.ca/Facility/Details/38f49837-681c-4cbc-aa3c-c909d7ae11e3
02-Sep-2022,Required,location.href = '/Inspection/Details/1d910016-0077-49df-bbb0-7711135a8329' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1d910016-0077-49df-bbb0-7711135a8329,https://checkbeforeyougo.phsd.ca/Facility/Details/38f49837-681c-4cbc-aa3c-c909d7ae11e3
17-Aug-2023,Required,location.href = '/Inspection/Details/0e504416-fe84-402f-9896-0b4b401a483b' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/0e504416-fe84-402f-9896-0b4b401a483b,https://checkbeforeyougo.phsd.ca/Facility/Details/6990cd95-796a-4fff-8782-fa5d15f0dc9c
30-Nov-2022,Required,location.href = '/Inspection/Details/0044b318-cb60-47f3-a917-6c3cc1b07491' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/0044b318-cb60-47f3-a917-6c3cc1b07491,https://checkbeforeyougo.phsd.ca/Facility/Details/6990cd95-796a-4fff-8782-fa5d15f0dc9c
14-Feb-2024,Required,location.href = '/Inspection/Details/ee51e897-19c6-407c-9d3e-ea2f17b75895' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ee51e897-19c6-407c-9d3e-ea2f17b75895,https://checkbeforeyougo.phsd.ca/Facility/Details/be6910c3-8090-43c2-970d-a6adfb1d9e59
04-Jan-2023,Required,location.href = '/Inspection/Details/acd22710-6bf5-4586-ba49-fa982386358c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/acd22710-6bf5-4586-ba49-fa982386358c,https://checkbeforeyougo.phsd.ca/Facility/Details/be6910c3-8090-43c2-970d-a6adfb1d9e59
02-Nov-2022,Required,location.href = '/Inspection/Details/6432dc59-e88c-4d64-9fd6-7e3684c2032c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/6432dc59-e88c-4d64-9fd6-7e3684c2032c,https://checkbeforeyougo.phsd.ca/Facility/Details/be6910c3-8090-43c2-970d-a6adfb1d9e59
25-Apr-2024,Required,location.href = '/Inspection/Details/cc83ecb3-9e92-4de7-83bb-b19aec4d2152' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/cc83ecb3-9e92-4de7-83bb-b19aec4d2152,https://checkbeforeyougo.phsd.ca/Facility/Details/53f892bc-807d-4e08-b427-b066965cf0a2
22-Feb-2023,Required,location.href = '/Inspection/Details/ec8007aa-9d22-4af6-b0bc-0fe78cd826c9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ec8007aa-9d22-4af6-b0bc-0fe78cd826c9,https://checkbeforeyougo.phsd.ca/Facility/Details/53f892bc-807d-4e08-b427-b066965cf0a2
24-May-2022,Required,location.href = '/Inspection/Details/aaa30d5e-7408-48f4-aa83-c8d9f5afa331' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/aaa30d5e-7408-48f4-aa83-c8d9f5afa331,https://checkbeforeyougo.phsd.ca/Facility/Details/53f892bc-807d-4e08-b427-b066965cf0a2
08-Nov-2023,Required,location.href = '/Inspection/Details/e1c6d041-57c2-4198-94d3-99d3b0ff5dae' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e1c6d041-57c2-4198-94d3-99d3b0ff5dae,https://checkbeforeyougo.phsd.ca/Facility/Details/71b01fdc-e7e1-444b-9bae-3849a8422dbc
13-Jun-2022,Required,location.href = '/Inspection/Details/58249143-a0db-42a4-9024-6b1d1b26b8df' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/58249143-a0db-42a4-9024-6b1d1b26b8df,https://checkbeforeyougo.phsd.ca/Facility/Details/71b01fdc-e7e1-444b-9bae-3849a8422dbc
02-Aug-2023,Required,location.href = '/Inspection/Details/23316557-d17d-4181-957c-811aa9462cc8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/23316557-d17d-4181-957c-811aa9462cc8,https://checkbeforeyougo.phsd.ca/Facility/Details/25c4bac9-b864-4a1d-a80a-e9913abd0147
15-Mar-2024,Follow-up,location.href = '/Inspection/Details/7788a18f-948a-4418-bc83-8cf8fc3cd51b' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7788a18f-948a-4418-bc83-8cf8fc3cd51b,https://checkbeforeyougo.phsd.ca/Facility/Details/06f3f1cf-f812-4fc2-a922-5dfc8d68e6b0
02-Jan-2024,Follow-up,location.href = '/Inspection/Details/fb14f18b-a181-4035-8987-9a56c8afde9a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/fb14f18b-a181-4035-8987-9a56c8afde9a,https://checkbeforeyougo.phsd.ca/Facility/Details/06f3f1cf-f812-4fc2-a922-5dfc8d68e6b0
24-Nov-2023,Required,location.href = '/Inspection/Details/47b70376-07fb-4fd2-b54b-00e66e66d5e3' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/47b70376-07fb-4fd2-b54b-00e66e66d5e3,https://checkbeforeyougo.phsd.ca/Facility/Details/06f3f1cf-f812-4fc2-a922-5dfc8d68e6b0
14-Sep-2023,Required,location.href = '/Inspection/Details/a348cc43-197d-4999-8ecc-76412cde8856' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a348cc43-197d-4999-8ecc-76412cde8856,https://checkbeforeyougo.phsd.ca/Facility/Details/05fdac3d-4d42-47ac-8126-74b353aeec5e
20-Oct-2022,Follow-up,location.href = '/Inspection/Details/41d36e42-e2fa-45c7-ae52-957ba3cb9aef' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/41d36e42-e2fa-45c7-ae52-957ba3cb9aef,https://checkbeforeyougo.phsd.ca/Facility/Details/05fdac3d-4d42-47ac-8126-74b353aeec5e
19-Oct-2022,Required,location.href = '/Inspection/Details/646ea890-f130-4793-88f9-d888c17712e9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/646ea890-f130-4793-88f9-d888c17712e9,https://checkbeforeyougo.phsd.ca/Facility/Details/05fdac3d-4d42-47ac-8126-74b353aeec5e
26-Mar-2024,Required,location.href = '/Inspection/Details/1d6c91fb-6714-4030-ad4e-950d376227e3' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1d6c91fb-6714-4030-ad4e-950d376227e3,https://checkbeforeyougo.phsd.ca/Facility/Details/64453aeb-845d-4a6d-9124-7ba9437726c2
04-Apr-2023,Required,location.href = '/Inspection/Details/c7906077-8bd3-4fc7-a871-7fb6855c2700' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/c7906077-8bd3-4fc7-a871-7fb6855c2700,https://checkbeforeyougo.phsd.ca/Facility/Details/64453aeb-845d-4a6d-9124-7ba9437726c2
09-Dec-2022,Required,location.href = '/Inspection/Details/310cf445-a74b-46dc-9c30-2e18d5d007ac' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/310cf445-a74b-46dc-9c30-2e18d5d007ac,https://checkbeforeyougo.phsd.ca/Facility/Details/64453aeb-845d-4a6d-9124-7ba9437726c2
14-Apr-2023,Required,location.href = '/Inspection/Details/5c53ca70-1fbf-41b3-ac2c-a9dcdfa84529' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5c53ca70-1fbf-41b3-ac2c-a9dcdfa84529,https://checkbeforeyougo.phsd.ca/Facility/Details/7c9727da-2517-4425-9527-bcd08c3ad4e0
17-Nov-2022,Required,location.href = '/Inspection/Details/07b7491e-1e62-46b7-9e81-fda4ad5836b9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/07b7491e-1e62-46b7-9e81-fda4ad5836b9,https://checkbeforeyougo.phsd.ca/Facility/Details/7c9727da-2517-4425-9527-bcd08c3ad4e0
18-Oct-2023,Required,location.href = '/Inspection/Details/99fd110e-9bfb-4765-9e92-fcbeefd8aee3' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/99fd110e-9bfb-4765-9e92-fcbeefd8aee3,https://checkbeforeyougo.phsd.ca/Facility/Details/7119998d-39d5-4092-bd45-78598bbbe213
10-Nov-2022,Required,location.href = '/Inspection/Details/35f55750-2f4d-4847-ae6c-df26ff162cfa' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/35f55750-2f4d-4847-ae6c-df26ff162cfa,https://checkbeforeyougo.phsd.ca/Facility/Details/7119998d-39d5-4092-bd45-78598bbbe213
24-Nov-2023,Required,location.href = '/Inspection/Details/022afb55-7c63-4733-a519-65f57ef96b83' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/022afb55-7c63-4733-a519-65f57ef96b83,https://checkbeforeyougo.phsd.ca/Facility/Details/7c47d0d3-6e06-4269-b132-f08e57f5070f
01-Dec-2022,Required,location.href = '/Inspection/Details/508d949e-cd2b-4178-86c2-82d98a32b2ba' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/508d949e-cd2b-4178-86c2-82d98a32b2ba,https://checkbeforeyougo.phsd.ca/Facility/Details/7c47d0d3-6e06-4269-b132-f08e57f5070f
04-Dec-2023,Required,location.href = '/Inspection/Details/1ace5ebb-2fbd-4dbd-862d-f1e34fb109fb' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1ace5ebb-2fbd-4dbd-862d-f1e34fb109fb,https://checkbeforeyougo.phsd.ca/Facility/Details/5f28b54f-54c3-4b2e-9053-c49edb3c2639
01-Mar-2023,Required,location.href = '/Inspection/Details/db10d834-d410-4ac2-8776-48c57889eb38' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/db10d834-d410-4ac2-8776-48c57889eb38,https://checkbeforeyougo.phsd.ca/Facility/Details/ec610f73-40c8-41ac-a5e0-1c1968e0e866
26-May-2023,Required,location.href = '/Inspection/Details/85abbee3-4137-4485-890b-d7fd86039197' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/85abbee3-4137-4485-890b-d7fd86039197,https://checkbeforeyougo.phsd.ca/Facility/Details/0d2485e0-3078-4f8e-a688-2d6f219f3461
