Inspection Date,Inspection Type,Critical Infractions Count,Non Critical Infractions Count,Inspection Result,url_inspection,url_inspection_full,url_entity_full
17-Mar-2021,Required,1,1,,location.href = '/Inspection/Details/81cdbe80-0290-4dc3-8c1a-7f786711ab95' ,http://choosewise.nwhu.on.ca/Inspection/Details/81cdbe80-0290-4dc3-8c1a-7f786711ab95,http://choosewise.nwhu.on.ca/Facility/Details/ad1fc3c5-743b-4b70-9e9e-edbe3bc97f2a
05-Nov-2020,Required,0,3,,location.href = '/Inspection/Details/c57b3a39-11d6-4cba-a987-02b6801589b0' ,http://choosewise.nwhu.on.ca/Inspection/Details/c57b3a39-11d6-4cba-a987-02b6801589b0,http://choosewise.nwhu.on.ca/Facility/Details/ad1fc3c5-743b-4b70-9e9e-edbe3bc97f2a
23-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/5ec9722d-3ad7-4a04-965a-5dd1c9d7cc3f' ,http://choosewise.nwhu.on.ca/Inspection/Details/5ec9722d-3ad7-4a04-965a-5dd1c9d7cc3f,http://choosewise.nwhu.on.ca/Facility/Details/ace5ca82-22bf-4743-a9be-80b813bdfe3e
30-Jun-2023,Required,0,1,,location.href = '/Inspection/Details/5c3b853c-d85d-4029-8dc2-8001c8d88a8f' ,http://choosewise.nwhu.on.ca/Inspection/Details/5c3b853c-d85d-4029-8dc2-8001c8d88a8f,http://choosewise.nwhu.on.ca/Facility/Details/df5cae0d-7763-4515-804b-cfe903162c1a
30-Jun-2020,Required,0,0,,location.href = '/Inspection/Details/b5809e6d-fe3d-4ec3-b793-73020913dc59' ,http://choosewise.nwhu.on.ca/Inspection/Details/b5809e6d-fe3d-4ec3-b793-73020913dc59,http://choosewise.nwhu.on.ca/Facility/Details/df5cae0d-7763-4515-804b-cfe903162c1a
06-Sep-2023,Required,1,1,,location.href = '/Inspection/Details/3a7965d2-b072-4f76-81ad-4197711fa98e' ,http://choosewise.nwhu.on.ca/Inspection/Details/3a7965d2-b072-4f76-81ad-4197711fa98e,http://choosewise.nwhu.on.ca/Facility/Details/27ad16f6-f1ea-4dc4-8912-084d960f409f
27-Sep-2023,Required,0,0,,location.href = '/Inspection/Details/fe73e426-787c-42c0-a400-d67df3fdc8f3' ,http://choosewise.nwhu.on.ca/Inspection/Details/fe73e426-787c-42c0-a400-d67df3fdc8f3,http://choosewise.nwhu.on.ca/Facility/Details/22e55f27-384c-4193-9123-3e38172cae67
20-Mar-2024,Required,1,1,,location.href = '/Inspection/Details/b0d2e63f-fe46-4c2b-aefb-d77cc4e3c697' ,http://choosewise.nwhu.on.ca/Inspection/Details/b0d2e63f-fe46-4c2b-aefb-d77cc4e3c697,http://choosewise.nwhu.on.ca/Facility/Details/aca2191c-f199-40be-949f-bc3d5a5282ec
13-Dec-2023,Required,1,2,,location.href = '/Inspection/Details/34a3b218-7171-4ac2-aee3-2fdb8b1b1b66' ,http://choosewise.nwhu.on.ca/Inspection/Details/34a3b218-7171-4ac2-aee3-2fdb8b1b1b66,http://choosewise.nwhu.on.ca/Facility/Details/aca2191c-f199-40be-949f-bc3d5a5282ec
12-Apr-2023,Required,1,0,,location.href = '/Inspection/Details/9a7d62e1-1a15-4e66-a13b-b9cf36f77310' ,http://choosewise.nwhu.on.ca/Inspection/Details/9a7d62e1-1a15-4e66-a13b-b9cf36f77310,http://choosewise.nwhu.on.ca/Facility/Details/aca2191c-f199-40be-949f-bc3d5a5282ec
19-Mar-2021,Required,0,0,,location.href = '/Inspection/Details/5114bdca-bc70-42ed-a035-5416f156f1f1' ,http://choosewise.nwhu.on.ca/Inspection/Details/5114bdca-bc70-42ed-a035-5416f156f1f1,http://choosewise.nwhu.on.ca/Facility/Details/aca2191c-f199-40be-949f-bc3d5a5282ec
19-Nov-2020,Required,0,1,,location.href = '/Inspection/Details/3a7af0ac-a4e0-41d9-98ba-776bbff5549f' ,http://choosewise.nwhu.on.ca/Inspection/Details/3a7af0ac-a4e0-41d9-98ba-776bbff5549f,http://choosewise.nwhu.on.ca/Facility/Details/aca2191c-f199-40be-949f-bc3d5a5282ec
20-Dec-2023,Required,0,2,,location.href = '/Inspection/Details/f6791ee4-fe0c-431b-9a07-c5d4d14c053f' ,http://choosewise.nwhu.on.ca/Inspection/Details/f6791ee4-fe0c-431b-9a07-c5d4d14c053f,http://choosewise.nwhu.on.ca/Facility/Details/0175823a-377d-4aa6-9136-80bc80b74ea8
10-May-2023,Required,1,1,,location.href = '/Inspection/Details/45bca8a6-047c-4c97-864e-eac77bddbaee' ,http://choosewise.nwhu.on.ca/Inspection/Details/45bca8a6-047c-4c97-864e-eac77bddbaee,http://choosewise.nwhu.on.ca/Facility/Details/0175823a-377d-4aa6-9136-80bc80b74ea8
05-Oct-2022,Required,1,1,,location.href = '/Inspection/Details/4be11b2c-9429-4f90-a4f7-dd4a49656f09' ,http://choosewise.nwhu.on.ca/Inspection/Details/4be11b2c-9429-4f90-a4f7-dd4a49656f09,http://choosewise.nwhu.on.ca/Facility/Details/0175823a-377d-4aa6-9136-80bc80b74ea8
01-Mar-2024,Required,0,0,,location.href = '/Inspection/Details/bdb02a88-f677-44da-a1ee-5fda4a219586' ,http://choosewise.nwhu.on.ca/Inspection/Details/bdb02a88-f677-44da-a1ee-5fda4a219586,http://choosewise.nwhu.on.ca/Facility/Details/9c75126b-297d-42a2-a0f2-baa6fe8d286d
20-Nov-2023,Required,0,2,,location.href = '/Inspection/Details/90ebb659-742a-4eac-a2e2-349abccbccd4' ,http://choosewise.nwhu.on.ca/Inspection/Details/90ebb659-742a-4eac-a2e2-349abccbccd4,http://choosewise.nwhu.on.ca/Facility/Details/940ae945-9b0d-433e-b916-91b6cba8f6be
25-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/8d8b964f-fd04-4feb-8ebb-b70dcea3a698' ,http://choosewise.nwhu.on.ca/Inspection/Details/8d8b964f-fd04-4feb-8ebb-b70dcea3a698,http://choosewise.nwhu.on.ca/Facility/Details/940ae945-9b0d-433e-b916-91b6cba8f6be
08-Jan-2020,Pre-Opening,0,0,,location.href = '/Inspection/Details/84824edb-08f6-4574-a09d-3fb19e56efaa' ,http://choosewise.nwhu.on.ca/Inspection/Details/84824edb-08f6-4574-a09d-3fb19e56efaa,http://choosewise.nwhu.on.ca/Facility/Details/940ae945-9b0d-433e-b916-91b6cba8f6be
08-Jan-2020,Pre-Opening,0,0,,location.href = '/Inspection/Details/809a5458-c6d4-4bb0-aba8-6c50bb35a203' ,http://choosewise.nwhu.on.ca/Inspection/Details/809a5458-c6d4-4bb0-aba8-6c50bb35a203,http://choosewise.nwhu.on.ca/Facility/Details/940ae945-9b0d-433e-b916-91b6cba8f6be
06-Feb-2024,Required,0,0,,location.href = '/Inspection/Details/0fb34e3c-8282-46f0-95a3-d85ad810fca9' ,http://choosewise.nwhu.on.ca/Inspection/Details/0fb34e3c-8282-46f0-95a3-d85ad810fca9,http://choosewise.nwhu.on.ca/Facility/Details/6b3babdd-0b1b-4d9c-acdf-7148622667e5
29-Mar-2023,Required,0,2,,location.href = '/Inspection/Details/2fde8917-b765-4397-a3e5-1b6e62708721' ,http://choosewise.nwhu.on.ca/Inspection/Details/2fde8917-b765-4397-a3e5-1b6e62708721,http://choosewise.nwhu.on.ca/Facility/Details/6b3babdd-0b1b-4d9c-acdf-7148622667e5
03-Dec-2020,Required,0,0,,location.href = '/Inspection/Details/ef939108-e403-452f-a2bd-c058f83f0209' ,http://choosewise.nwhu.on.ca/Inspection/Details/ef939108-e403-452f-a2bd-c058f83f0209,http://choosewise.nwhu.on.ca/Facility/Details/6b3babdd-0b1b-4d9c-acdf-7148622667e5
15-Mar-2024,Follow-up,0,0,,location.href = '/Inspection/Details/2b1aba64-0587-45bd-94ce-b4c5dd7950d2' ,http://choosewise.nwhu.on.ca/Inspection/Details/2b1aba64-0587-45bd-94ce-b4c5dd7950d2,http://choosewise.nwhu.on.ca/Facility/Details/ad5cd612-f290-42f0-b26a-671b2a7aa503
13-Mar-2024,Required,1,1,,location.href = '/Inspection/Details/ef60ceb8-afb3-4b28-861e-01828a92b2ce' ,http://choosewise.nwhu.on.ca/Inspection/Details/ef60ceb8-afb3-4b28-861e-01828a92b2ce,http://choosewise.nwhu.on.ca/Facility/Details/ad5cd612-f290-42f0-b26a-671b2a7aa503
19-Dec-2023,Required,1,1,,location.href = '/Inspection/Details/c7110e74-972a-4bda-a1d5-974fbbeccbd4' ,http://choosewise.nwhu.on.ca/Inspection/Details/c7110e74-972a-4bda-a1d5-974fbbeccbd4,http://choosewise.nwhu.on.ca/Facility/Details/ad5cd612-f290-42f0-b26a-671b2a7aa503
27-Jun-2023,Required,2,1,,location.href = '/Inspection/Details/b7df9efd-a6e9-438c-a915-a353b7c4deb1' ,http://choosewise.nwhu.on.ca/Inspection/Details/b7df9efd-a6e9-438c-a915-a353b7c4deb1,http://choosewise.nwhu.on.ca/Facility/Details/ad5cd612-f290-42f0-b26a-671b2a7aa503
12-Jul-2021,Required,1,0,,location.href = '/Inspection/Details/c379fc83-9756-46e4-8540-93a5d22be800' ,http://choosewise.nwhu.on.ca/Inspection/Details/c379fc83-9756-46e4-8540-93a5d22be800,http://choosewise.nwhu.on.ca/Facility/Details/ad5cd612-f290-42f0-b26a-671b2a7aa503
18-Mar-2021,Required,1,1,,location.href = '/Inspection/Details/f1ff9136-7caf-4114-8fa7-6750a41ca301' ,http://choosewise.nwhu.on.ca/Inspection/Details/f1ff9136-7caf-4114-8fa7-6750a41ca301,http://choosewise.nwhu.on.ca/Facility/Details/ad5cd612-f290-42f0-b26a-671b2a7aa503
29-Apr-2024,Required,0,2,,location.href = '/Inspection/Details/48b22af8-7e02-4303-bdc2-011765708020' ,http://choosewise.nwhu.on.ca/Inspection/Details/48b22af8-7e02-4303-bdc2-011765708020,http://choosewise.nwhu.on.ca/Facility/Details/3c78cd79-2d0f-4b82-ba40-712017f05558
03-Nov-2023,Follow-up,1,1,,location.href = '/Inspection/Details/6c2d48c6-10ee-433b-92ce-69478f0f826a' ,http://choosewise.nwhu.on.ca/Inspection/Details/6c2d48c6-10ee-433b-92ce-69478f0f826a,http://choosewise.nwhu.on.ca/Facility/Details/3c78cd79-2d0f-4b82-ba40-712017f05558
20-Oct-2023,Required,4,3,,location.href = '/Inspection/Details/3d8ffda2-9c81-4a42-9989-1b059534e594' ,http://choosewise.nwhu.on.ca/Inspection/Details/3d8ffda2-9c81-4a42-9989-1b059534e594,http://choosewise.nwhu.on.ca/Facility/Details/3c78cd79-2d0f-4b82-ba40-712017f05558
12-Apr-2023,Required,1,2,,location.href = '/Inspection/Details/dcaea718-bba1-487a-91e9-0a7184827ae0' ,http://choosewise.nwhu.on.ca/Inspection/Details/dcaea718-bba1-487a-91e9-0a7184827ae0,http://choosewise.nwhu.on.ca/Facility/Details/3c78cd79-2d0f-4b82-ba40-712017f05558
21-May-2020,Required,0,0,,location.href = '/Inspection/Details/8facb574-7ded-429c-ad42-905d99148c39' ,http://choosewise.nwhu.on.ca/Inspection/Details/8facb574-7ded-429c-ad42-905d99148c39,http://choosewise.nwhu.on.ca/Facility/Details/3c78cd79-2d0f-4b82-ba40-712017f05558
27-Mar-2024,Required,1,2,,location.href = '/Inspection/Details/f3ec5cd9-410b-409e-b35d-f070f74719e6' ,http://choosewise.nwhu.on.ca/Inspection/Details/f3ec5cd9-410b-409e-b35d-f070f74719e6,http://choosewise.nwhu.on.ca/Facility/Details/f386424f-8fe1-4e22-aedb-10bc59334c0d
21-Jul-2022,Required,0,0,,location.href = '/Inspection/Details/89312606-2378-4e59-89d2-5e4393d2412d' ,http://choosewise.nwhu.on.ca/Inspection/Details/89312606-2378-4e59-89d2-5e4393d2412d,http://choosewise.nwhu.on.ca/Facility/Details/937acb21-cbe2-48ef-a89b-dd0d50025119
26-Nov-2020,Required,0,0,,location.href = '/Inspection/Details/ab61eda9-37af-48fb-83be-478b6a6cbdfe' ,http://choosewise.nwhu.on.ca/Inspection/Details/ab61eda9-37af-48fb-83be-478b6a6cbdfe,http://choosewise.nwhu.on.ca/Facility/Details/937acb21-cbe2-48ef-a89b-dd0d50025119
28-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/44d21701-8397-45e4-a7fc-9119620b1590' ,http://choosewise.nwhu.on.ca/Inspection/Details/44d21701-8397-45e4-a7fc-9119620b1590,http://choosewise.nwhu.on.ca/Facility/Details/e7f491a1-7ba2-44f9-9f6d-0d0a3a5736e7
22-Sep-2022,Required,0,0,,location.href = '/Inspection/Details/27543cb9-8bbc-4c89-ae92-f39548c94e33' ,http://choosewise.nwhu.on.ca/Inspection/Details/27543cb9-8bbc-4c89-ae92-f39548c94e33,http://choosewise.nwhu.on.ca/Facility/Details/8409f1eb-0d18-4dc9-8fa9-a59d3930aebb
18-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/4440cb15-543b-4c98-a2f2-c8a6b0593a2c' ,http://choosewise.nwhu.on.ca/Inspection/Details/4440cb15-543b-4c98-a2f2-c8a6b0593a2c,http://choosewise.nwhu.on.ca/Facility/Details/08a8a779-edc4-4f18-a5ec-d829d2eea131
23-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/1b94ee40-f986-4d62-b70f-6a0f0e783b5d' ,http://choosewise.nwhu.on.ca/Inspection/Details/1b94ee40-f986-4d62-b70f-6a0f0e783b5d,http://choosewise.nwhu.on.ca/Facility/Details/d18ab826-38e2-4e98-ae41-76c4391cbfe2
22-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/55ad4ebd-39ae-40eb-88c8-fa1bf51923e5' ,http://choosewise.nwhu.on.ca/Inspection/Details/55ad4ebd-39ae-40eb-88c8-fa1bf51923e5,http://choosewise.nwhu.on.ca/Facility/Details/d184d545-7738-4e5e-9492-f56d3b509aeb
19-Dec-2023,Follow-up,0,0,,location.href = '/Inspection/Details/35db5d95-4530-4439-887b-31fb47f4ab9c' ,http://choosewise.nwhu.on.ca/Inspection/Details/35db5d95-4530-4439-887b-31fb47f4ab9c,http://choosewise.nwhu.on.ca/Facility/Details/e701c436-4290-4498-9d33-f242439586f0
15-Dec-2023,Required,1,4,,location.href = '/Inspection/Details/0fa46a08-ed48-49d7-87dd-aeeadd41e22b' ,http://choosewise.nwhu.on.ca/Inspection/Details/0fa46a08-ed48-49d7-87dd-aeeadd41e22b,http://choosewise.nwhu.on.ca/Facility/Details/e701c436-4290-4498-9d33-f242439586f0
30-Mar-2023,Required,0,3,,location.href = '/Inspection/Details/ca4fb7be-546d-4d3f-84c1-e602a8436b4d' ,http://choosewise.nwhu.on.ca/Inspection/Details/ca4fb7be-546d-4d3f-84c1-e602a8436b4d,http://choosewise.nwhu.on.ca/Facility/Details/e701c436-4290-4498-9d33-f242439586f0
23-Apr-2020,Required,0,1,,location.href = '/Inspection/Details/69cd12d8-f642-4c24-bc15-eba3ef052710' ,http://choosewise.nwhu.on.ca/Inspection/Details/69cd12d8-f642-4c24-bc15-eba3ef052710,http://choosewise.nwhu.on.ca/Facility/Details/e701c436-4290-4498-9d33-f242439586f0
14-Aug-2023,Follow-up,0,0,,location.href = '/Inspection/Details/d34a4b42-e87e-4d75-848a-8828bc449789' ,http://choosewise.nwhu.on.ca/Inspection/Details/d34a4b42-e87e-4d75-848a-8828bc449789,http://choosewise.nwhu.on.ca/Facility/Details/72f5f8e5-6f43-4e44-8964-9c1f9c2fde0d
29-Jul-2023,Required,3,2,,location.href = '/Inspection/Details/812362e4-f8d5-4545-b1ab-a4d22673a49e' ,http://choosewise.nwhu.on.ca/Inspection/Details/812362e4-f8d5-4545-b1ab-a4d22673a49e,http://choosewise.nwhu.on.ca/Facility/Details/72f5f8e5-6f43-4e44-8964-9c1f9c2fde0d
29-Nov-2023,Required,0,1,,location.href = '/Inspection/Details/9ff75267-4238-4cbb-89d2-5c3fc6d1142b' ,http://choosewise.nwhu.on.ca/Inspection/Details/9ff75267-4238-4cbb-89d2-5c3fc6d1142b,http://choosewise.nwhu.on.ca/Facility/Details/29d620c5-89a1-4f92-812d-e5f083c545ae
06-Sep-2023,Required,0,1,,location.href = '/Inspection/Details/f3d52b38-c887-44fd-823b-7c36f9e5e4d3' ,http://choosewise.nwhu.on.ca/Inspection/Details/f3d52b38-c887-44fd-823b-7c36f9e5e4d3,http://choosewise.nwhu.on.ca/Facility/Details/1c20ef5a-283d-4091-a005-07826a17f62b
06-Sep-2023,Required,3,0,,location.href = '/Inspection/Details/dd21de8a-d205-4738-beae-deca7675867d' ,http://choosewise.nwhu.on.ca/Inspection/Details/dd21de8a-d205-4738-beae-deca7675867d,http://choosewise.nwhu.on.ca/Facility/Details/6e32364f-661b-44b7-9b5c-d9bb70056171
17-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/3f018c0d-6df9-4978-80a0-0462c0c8ef10' ,http://choosewise.nwhu.on.ca/Inspection/Details/3f018c0d-6df9-4978-80a0-0462c0c8ef10,http://choosewise.nwhu.on.ca/Facility/Details/1a9d9806-2e5d-447d-b00c-0a32e8b68ef1
22-Sep-2023,Required,0,0,,location.href = '/Inspection/Details/41db18f7-7910-4079-868e-2c92e8761383' ,http://choosewise.nwhu.on.ca/Inspection/Details/41db18f7-7910-4079-868e-2c92e8761383,http://choosewise.nwhu.on.ca/Facility/Details/9d5f5584-fda0-4984-9643-c994c15f45d5
29-Oct-2020,Required,0,0,,location.href = '/Inspection/Details/ad2a91a4-db5f-442d-ab30-69e5efb73a74' ,http://choosewise.nwhu.on.ca/Inspection/Details/ad2a91a4-db5f-442d-ab30-69e5efb73a74,http://choosewise.nwhu.on.ca/Facility/Details/9d5f5584-fda0-4984-9643-c994c15f45d5
24-Apr-2024,Required,1,0,,location.href = '/Inspection/Details/dc6713b5-0255-4769-b7c1-78c60bd152cd' ,http://choosewise.nwhu.on.ca/Inspection/Details/dc6713b5-0255-4769-b7c1-78c60bd152cd,http://choosewise.nwhu.on.ca/Facility/Details/47db1234-2579-4508-87da-b243991b6fc0
06-Dec-2023,Required,1,1,,location.href = '/Inspection/Details/8962fd7e-620c-4a8a-9ca7-69861fc1a61f' ,http://choosewise.nwhu.on.ca/Inspection/Details/8962fd7e-620c-4a8a-9ca7-69861fc1a61f,http://choosewise.nwhu.on.ca/Facility/Details/47db1234-2579-4508-87da-b243991b6fc0
26-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/b31c3445-9364-4656-acf8-937f75de7015' ,http://choosewise.nwhu.on.ca/Inspection/Details/b31c3445-9364-4656-acf8-937f75de7015,http://choosewise.nwhu.on.ca/Facility/Details/47db1234-2579-4508-87da-b243991b6fc0
24-Jan-2024,Required,0,1,,location.href = '/Inspection/Details/6c8f29f2-cd78-4998-92d1-5df02d060ba2' ,http://choosewise.nwhu.on.ca/Inspection/Details/6c8f29f2-cd78-4998-92d1-5df02d060ba2,http://choosewise.nwhu.on.ca/Facility/Details/52fe74c3-97e7-49e7-8dc2-c27ad38becc4
03-May-2023,Required,0,3,,location.href = '/Inspection/Details/a914ccd6-8fc1-45af-a738-bec225d9769d' ,http://choosewise.nwhu.on.ca/Inspection/Details/a914ccd6-8fc1-45af-a738-bec225d9769d,http://choosewise.nwhu.on.ca/Facility/Details/52fe74c3-97e7-49e7-8dc2-c27ad38becc4
22-Feb-2020,Required,0,1,,location.href = '/Inspection/Details/053a275c-2965-4a21-b64c-81420002c945' ,http://choosewise.nwhu.on.ca/Inspection/Details/053a275c-2965-4a21-b64c-81420002c945,http://choosewise.nwhu.on.ca/Facility/Details/3a26bb4d-2c37-431e-b4da-520d186372c1
22-Feb-2024,Required,0,0,,location.href = '/Inspection/Details/4306fcab-15c6-417b-8a93-f2cd019cccb1' ,http://choosewise.nwhu.on.ca/Inspection/Details/4306fcab-15c6-417b-8a93-f2cd019cccb1,http://choosewise.nwhu.on.ca/Facility/Details/5943cc89-fd99-415d-8558-e392b5421a23
11-Mar-2020,Required,0,0,,location.href = '/Inspection/Details/abaca25d-149c-42de-a458-c23b124f8c36' ,http://choosewise.nwhu.on.ca/Inspection/Details/abaca25d-149c-42de-a458-c23b124f8c36,http://choosewise.nwhu.on.ca/Facility/Details/e5e714e5-b2a5-48b8-bab1-4ba61fa6b53d
22-Jan-2024,Required,1,0,,location.href = '/Inspection/Details/81701264-fef4-489a-afcf-85207069fea5' ,http://choosewise.nwhu.on.ca/Inspection/Details/81701264-fef4-489a-afcf-85207069fea5,http://choosewise.nwhu.on.ca/Facility/Details/dd0bb320-6750-45cb-820f-fe2d00f7619e
26-Sep-2023,Required,0,0,,location.href = '/Inspection/Details/7f9d5ddc-5e18-47d1-a138-bcfee442f5c8' ,http://choosewise.nwhu.on.ca/Inspection/Details/7f9d5ddc-5e18-47d1-a138-bcfee442f5c8,http://choosewise.nwhu.on.ca/Facility/Details/dd0bb320-6750-45cb-820f-fe2d00f7619e
25-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/5d7192bc-a18c-4104-8ba0-c1835ee8477f' ,http://choosewise.nwhu.on.ca/Inspection/Details/5d7192bc-a18c-4104-8ba0-c1835ee8477f,http://choosewise.nwhu.on.ca/Facility/Details/dc680612-71c0-4a10-bdf1-610fed77c04c
28-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/56af27f2-61ad-4e1b-abd6-faaaaff050e2' ,http://choosewise.nwhu.on.ca/Inspection/Details/56af27f2-61ad-4e1b-abd6-faaaaff050e2,http://choosewise.nwhu.on.ca/Facility/Details/dc680612-71c0-4a10-bdf1-610fed77c04c
16-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/50016e81-b974-45b1-b2d7-ab9349768dc9' ,http://choosewise.nwhu.on.ca/Inspection/Details/50016e81-b974-45b1-b2d7-ab9349768dc9,http://choosewise.nwhu.on.ca/Facility/Details/f92f9ac7-29b4-4882-8be4-dab7569dee6d
25-Mar-2024,Required,1,1,,location.href = '/Inspection/Details/876de998-a2b4-4b20-a620-33fce0b755a8' ,http://choosewise.nwhu.on.ca/Inspection/Details/876de998-a2b4-4b20-a620-33fce0b755a8,http://choosewise.nwhu.on.ca/Facility/Details/f9741332-d6d9-4899-840a-3149c2991285
13-Mar-2024,Required,3,4,,location.href = '/Inspection/Details/17a242d3-29c2-4bea-97ba-0b33b73f3334' ,http://choosewise.nwhu.on.ca/Inspection/Details/17a242d3-29c2-4bea-97ba-0b33b73f3334,http://choosewise.nwhu.on.ca/Facility/Details/f9741332-d6d9-4899-840a-3149c2991285
21-Dec-2023,Required,1,2,,location.href = '/Inspection/Details/02f6ed61-bd41-4b2c-95c3-dd6ac63872e0' ,http://choosewise.nwhu.on.ca/Inspection/Details/02f6ed61-bd41-4b2c-95c3-dd6ac63872e0,http://choosewise.nwhu.on.ca/Facility/Details/f9741332-d6d9-4899-840a-3149c2991285
31-Aug-2023,Required,4,5,,location.href = '/Inspection/Details/4483049f-6bb4-4ff8-abc9-d1f072f795f0' ,http://choosewise.nwhu.on.ca/Inspection/Details/4483049f-6bb4-4ff8-abc9-d1f072f795f0,http://choosewise.nwhu.on.ca/Facility/Details/f9741332-d6d9-4899-840a-3149c2991285
27-Apr-2023,Required,1,2,,location.href = '/Inspection/Details/f1b997c0-d83f-4a07-b72b-363113ca808c' ,http://choosewise.nwhu.on.ca/Inspection/Details/f1b997c0-d83f-4a07-b72b-363113ca808c,http://choosewise.nwhu.on.ca/Facility/Details/f9741332-d6d9-4899-840a-3149c2991285
12-Dec-2023,Follow-up,0,0,,location.href = '/Inspection/Details/dd7accd8-86e7-424b-832f-6e9cc88ee314' ,http://choosewise.nwhu.on.ca/Inspection/Details/dd7accd8-86e7-424b-832f-6e9cc88ee314,http://choosewise.nwhu.on.ca/Facility/Details/4995648a-d491-4e8e-9a59-7a2043ec0786
07-Dec-2023,Required,1,1,,location.href = '/Inspection/Details/da77e1b3-618e-42e5-bcd5-a7f92c890b0c' ,http://choosewise.nwhu.on.ca/Inspection/Details/da77e1b3-618e-42e5-bcd5-a7f92c890b0c,http://choosewise.nwhu.on.ca/Facility/Details/4995648a-d491-4e8e-9a59-7a2043ec0786
10-Apr-2024,Required,2,2,,location.href = '/Inspection/Details/ee62fa5b-8534-4172-a5d4-03d3c74a5dff' ,http://choosewise.nwhu.on.ca/Inspection/Details/ee62fa5b-8534-4172-a5d4-03d3c74a5dff,http://choosewise.nwhu.on.ca/Facility/Details/ab874472-f515-443f-b766-d7a7429b06d6
14-Dec-2023,Required,0,3,,location.href = '/Inspection/Details/46df15f2-6b05-4e09-8f02-ab08bb86a149' ,http://choosewise.nwhu.on.ca/Inspection/Details/46df15f2-6b05-4e09-8f02-ab08bb86a149,http://choosewise.nwhu.on.ca/Facility/Details/ab874472-f515-443f-b766-d7a7429b06d6
28-Jun-2023,Required,0,2,,location.href = '/Inspection/Details/5efe12fd-efeb-4095-9da0-0376721d5cfb' ,http://choosewise.nwhu.on.ca/Inspection/Details/5efe12fd-efeb-4095-9da0-0376721d5cfb,http://choosewise.nwhu.on.ca/Facility/Details/ab874472-f515-443f-b766-d7a7429b06d6
13-Jul-2023,Required,0,0,,location.href = '/Inspection/Details/0274cbc6-8a85-4655-b4dc-688b6573cdff' ,http://choosewise.nwhu.on.ca/Inspection/Details/0274cbc6-8a85-4655-b4dc-688b6573cdff,http://choosewise.nwhu.on.ca/Facility/Details/c189f193-f75d-4871-a9f2-12507c9e9eae
09-Mar-2021,Required,0,0,,location.href = '/Inspection/Details/cc37e8be-af50-4caa-806a-131aa9de1b2f' ,http://choosewise.nwhu.on.ca/Inspection/Details/cc37e8be-af50-4caa-806a-131aa9de1b2f,http://choosewise.nwhu.on.ca/Facility/Details/c189f193-f75d-4871-a9f2-12507c9e9eae
27-Sep-2023,Required,0,0,,location.href = '/Inspection/Details/35aaf1f7-9d36-4967-aa00-d309ee89c342' ,http://choosewise.nwhu.on.ca/Inspection/Details/35aaf1f7-9d36-4967-aa00-d309ee89c342,http://choosewise.nwhu.on.ca/Facility/Details/82108020-a435-41e9-abac-f155123b58be
14-Jun-2023,Required,1,0,,location.href = '/Inspection/Details/22f9c40c-8c4a-409f-93b7-d60f6bc92e78' ,http://choosewise.nwhu.on.ca/Inspection/Details/22f9c40c-8c4a-409f-93b7-d60f6bc92e78,http://choosewise.nwhu.on.ca/Facility/Details/82108020-a435-41e9-abac-f155123b58be
18-May-2022,Required,0,0,,location.href = '/Inspection/Details/f4985be3-5fcd-4f6e-b3ae-2b2894d4ed99' ,http://choosewise.nwhu.on.ca/Inspection/Details/f4985be3-5fcd-4f6e-b3ae-2b2894d4ed99,http://choosewise.nwhu.on.ca/Facility/Details/82108020-a435-41e9-abac-f155123b58be
